formula,solver,runtime,conflicts,entropy,num sols
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,wrapper-95.sh,0.002589,144,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,wrapper-95.sh,0.003789,236,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,wrapper-95.sh,0.003046,326,0.142,3980
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,wrapper-95.sh,0.006501,346,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,wrapper-95.sh,0.001285,32,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,wrapper-95.sh,0.00184,199,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,wrapper-95.sh,0.001829,193,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,wrapper-95.sh,0.003223,346,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,wrapper-95.sh,0.001167,114,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,wrapper-95.sh,0.004718,603,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,wrapper-95.sh,0.000997,131,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,wrapper-95.sh,0.005881,619,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,wrapper-95.sh,0.006052,568,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,wrapper-95.sh,0.00595,471,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,wrapper-95.sh,0.004435,276,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,wrapper-95.sh,0.00212,211,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,wrapper-95.sh,0.00494,718,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,wrapper-95.sh,0.003865,282,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,wrapper-95.sh,0.002639,265,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,wrapper-95.sh,0.004663,554,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,wrapper-95.sh,0.006448,593,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,wrapper-95.sh,0.003266,364,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,wrapper-95.sh,0.005025,490,0.082,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,wrapper-95.sh,0.001781,93,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,wrapper-95.sh,0.003933,305,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,wrapper-95.sh,0.008355,577,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,wrapper-95.sh,0.001846,90,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,wrapper-95.sh,0.002073,230,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,wrapper-95.sh,0.003661,153,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,wrapper-95.sh,0.00338,169,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,wrapper-95.sh,0.001913,79,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,wrapper-95.sh,0.003838,350,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,wrapper-95.sh,0.003013,276,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,wrapper-95.sh,0.004869,326,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,wrapper-95.sh,0.003279,250,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,wrapper-95.sh,0.001912,140,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,wrapper-95.sh,0.005175,592,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,wrapper-95.sh,0.002607,175,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,wrapper-95.sh,0.002369,287,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,wrapper-95.sh,0.003141,245,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,wrapper-95.sh,0.003236,222,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,wrapper-95.sh,0.00418,86,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,wrapper-95.sh,0.003792,226,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,wrapper-95.sh,0.002972,261,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,wrapper-95.sh,0.006871,666,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,wrapper-95.sh,0.001857,62,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,wrapper-95.sh,0.002828,359,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,wrapper-95.sh,0.000889,21,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,wrapper-95.sh,0.001922,61,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,wrapper-95.sh,0.003903,247,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,wrapper-95.sh,0.003742,342,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,wrapper-95.sh,0.004477,512,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,wrapper-95.sh,0.003131,277,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,wrapper-95.sh,0.003018,69,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,wrapper-95.sh,0.003236,235,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,wrapper-95.sh,0.002056,54,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,wrapper-95.sh,0.003789,241,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,wrapper-95.sh,0.004139,300,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,wrapper-95.sh,0.003586,196,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,wrapper-95.sh,0.001685,145,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,wrapper-95.sh,0.006003,540,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,wrapper-95.sh,0.002213,20,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,wrapper-95.sh,0.005807,487,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,wrapper-95.sh,0.003315,205,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,wrapper-95.sh,0.002129,1,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,wrapper-95.sh,0.003864,370,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,wrapper-95.sh,0.003778,352,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,wrapper-95.sh,0.002952,122,0.072,336
