formula,solver,runtime,conflicts,entropy,num sols
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,COMiniSatPS-5,0.001363,225,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,COMiniSatPS-5,0.004109,589,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,COMiniSatPS-5,0.003157,432,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,COMiniSatPS-5,0.002071,99,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,COMiniSatPS-5,0.003942,537,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,COMiniSatPS-5,0.0,17,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,COMiniSatPS-5,0.00225,310,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,COMiniSatPS-5,0.000958,232,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,COMiniSatPS-5,0.001687,19,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,COMiniSatPS-5,0.002879,244,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,COMiniSatPS-5,0.003039,419,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,COMiniSatPS-5,0.001582,286,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,COMiniSatPS-6,0.00308,243,0.128,2620
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,COMiniSatPS-6,0.002154,293,0.236,3968
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,COMiniSatPS-6,0.002028,283,0.14,23752
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,COMiniSatPS-6,0.000878,31,0.266,160271
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,COMiniSatPS-6,0.002333,160,0.096,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,COMiniSatPS-6,0.001079,111,0.126,53280
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,COMiniSatPS-6,0.0,14,0.158,15052
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,COMiniSatPS-6,0.001016,91,0.184,148844
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,COMiniSatPS-6,0.001802,220,0.066,176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,COMiniSatPS-6,0.0,60,0.14,8288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,COMiniSatPS-6,0.000816,150,0.09,4828
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,COMiniSatPS-6,0.001972,261,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,COMiniSatPS-6,0.002111,83,0.142,5052
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,COMiniSatPS-6,0.002075,282,0.047,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,COMiniSatPS-6,0.004171,428,0.166,15443
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,COMiniSatPS-6,0.003641,512,0.066,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,COMiniSatPS-6,0.0,45,0.29,144106
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,COMiniSatPS-6,0.002472,163,0.2,11408
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,COMiniSatPS-6,0.003673,352,0.076,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,COMiniSatPS-6,0.001736,321,0.378,2864
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,COMiniSatPS-6,0.003248,453,0.126,60256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,COMiniSatPS-6,0.003966,527,0.06,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,COMiniSatPS-6,0.001341,215,0.128,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,COMiniSatPS-6,0.002123,439,0.063,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,COMiniSatPS-6,0.00369,624,0.108,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,COMiniSatPS-6,0.005704,722,0.11,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,COMiniSatPS-6,0.002135,216,0.18,5696
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,COMiniSatPS-6,0.004181,350,0.128,16468
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,COMiniSatPS-6,0.003836,444,0.092,5624
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,COMiniSatPS-6,0.005144,556,0.112,39484
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,COMiniSatPS-6,0.002217,239,0.058,244
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,COMiniSatPS-6,0.000837,33,0.18,6988
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,COMiniSatPS-6,0.001297,150,0.06,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,COMiniSatPS-6,0.0,38,0.248,214200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,COMiniSatPS-6,0.002582,194,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,COMiniSatPS-6,0.000874,38,0.21,167770
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,COMiniSatPS-6,0.002977,394,0.348,4072
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,COMiniSatPS-6,0.004585,656,0.054,210
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,COMiniSatPS-6,0.002089,192,0.116,3592
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,COMiniSatPS-6,0.00285,290,0.14,168670
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,COMiniSatPS-6,0.004296,507,0.054,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,COMiniSatPS-6,0.007976,790,0.14,70172
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,COMiniSatPS-6,0.000964,91,0.152,12910
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,COMiniSatPS-6,0.001907,379,0.064,120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,COMiniSatPS-6,0.002586,191,0.068,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,COMiniSatPS-6,0.00107,101,0.21,129184
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,COMiniSatPS-6,0.004582,515,0.172,73118
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,COMiniSatPS-6,0.000932,211,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,COMiniSatPS-6,0.0039,404,0.096,4744
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,COMiniSatPS-6,0.003304,463,0.074,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,COMiniSatPS-6,0.001158,142,0.062,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,COMiniSatPS-6,0.003498,340,0.124,36626
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,COMiniSatPS-6,0.001088,308,0.064,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,COMiniSatPS-6,0.001083,285,0.106,3872
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,COMiniSatPS-6,0.000762,62,0.292,148068
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,COMiniSatPS-6,0.002064,279,0.098,8056
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,COMiniSatPS-6,0.001264,174,0.14,4432
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,COMiniSatPS-6,0.007867,761,0.108,17568
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,COMiniSatPS-6,0.002455,273,0.068,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,COMiniSatPS-6,0.00265,138,0.182,363412
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,COMiniSatPS-6,0.000987,35,0.25,210950
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,COMiniSatPS-6,0.004897,760,0.094,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,COMiniSatPS-6,0.002246,119,0.196,29880
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,COMiniSatPS-6,0.002054,429,0.246,14208
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,COMiniSatPS-6,0.00454,521,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,COMiniSatPS-6,0.003838,404,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,COMiniSatPS-6,0.004853,574,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,COMiniSatPS-6,0.003209,374,0.062,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,COMiniSatPS-6,0.003877,541,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,COMiniSatPS-6,0.003141,447,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,COMiniSatPS-6,0.001017,102,0.142,3980
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,COMiniSatPS-6,0.000758,281,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,COMiniSatPS-6,0.000871,21,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,COMiniSatPS-6,0.001977,250,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,COMiniSatPS-6,0.001685,303,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,COMiniSatPS-6,0.001275,182,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,COMiniSatPS-6,0.002263,320,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,COMiniSatPS-6,0.005978,690,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,COMiniSatPS-6,0.001949,235,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,COMiniSatPS-6,0.001066,287,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,COMiniSatPS-6,0.003029,402,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,COMiniSatPS-6,0.002269,485,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,COMiniSatPS-6,0.002698,344,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,COMiniSatPS-6,0.002267,225,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,COMiniSatPS-6,0.006935,902,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,COMiniSatPS-6,0.005736,720,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,COMiniSatPS-6,0.001699,18,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,COMiniSatPS-6,0.001622,156,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,COMiniSatPS-6,0.001772,335,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,COMiniSatPS-6,0.003484,512,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,COMiniSatPS-6,0.004043,406,0.082,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,COMiniSatPS-6,0.001204,92,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,COMiniSatPS-6,0.002073,347,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,COMiniSatPS-6,0.001605,273,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,COMiniSatPS-6,0.0,34,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,COMiniSatPS-6,0.003383,508,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,COMiniSatPS-6,0.002768,304,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,COMiniSatPS-6,0.002913,315,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,COMiniSatPS-6,0.000796,114,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,COMiniSatPS-6,0.002367,303,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,COMiniSatPS-6,0.003912,406,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,COMiniSatPS-6,0.002172,311,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,COMiniSatPS-6,0.003964,286,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,COMiniSatPS-6,0.001129,147,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,COMiniSatPS-6,0.001557,262,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,COMiniSatPS-6,0.002898,524,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,COMiniSatPS-6,0.005681,645,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,COMiniSatPS-6,0.002481,365,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,COMiniSatPS-6,0.001961,415,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,COMiniSatPS-6,0.000727,80,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,COMiniSatPS-6,0.002119,302,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,COMiniSatPS-6,0.002336,338,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,COMiniSatPS-6,0.001249,163,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,COMiniSatPS-6,0.001101,123,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,COMiniSatPS-6,0.002925,246,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,COMiniSatPS-6,0.0,8,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,COMiniSatPS-6,0.001085,117,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,COMiniSatPS-6,0.00358,490,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,COMiniSatPS-6,0.000793,156,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,COMiniSatPS-6,0.00351,499,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,COMiniSatPS-6,0.001187,156,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,COMiniSatPS-6,0.0,67,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,COMiniSatPS-6,0.001332,180,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,COMiniSatPS-6,0.0,69,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,COMiniSatPS-6,0.001131,149,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,COMiniSatPS-6,0.002815,386,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,COMiniSatPS-6,0.003114,453,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,COMiniSatPS-6,0.0,96,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,COMiniSatPS-6,0.004436,747,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,COMiniSatPS-6,0.0,17,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,COMiniSatPS-6,0.003304,303,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,COMiniSatPS-6,0.002868,223,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,COMiniSatPS-6,0.0,19,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,COMiniSatPS-6,0.001912,244,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,COMiniSatPS-6,0.004102,742,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,COMiniSatPS-6,0.002167,296,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,lingeling-ayv,0.0,91,0.128,2620
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,lingeling-ayv,0.0,378,0.236,3968
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,lingeling-ayv,0.0,599,0.14,23752
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,lingeling-ayv,0.0,165,0.266,160271
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,lingeling-ayv,0.0,325,0.096,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,lingeling-ayv,0.0,18,0.126,53280
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,lingeling-ayv,0.0,114,0.158,15052
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,lingeling-ayv,0.0,189,0.184,148844
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,lingeling-ayv,0.0,230,0.066,176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,lingeling-ayv,0.0,84,0.14,8288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,lingeling-ayv,0.0,54,0.09,4828
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,lingeling-ayv,0.0,503,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,lingeling-ayv,0.0,113,0.142,5052
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,lingeling-ayv,0.0,449,0.047,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,lingeling-ayv,0.0,109,0.166,15443
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,lingeling-ayv,0.0,24,0.066,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,lingeling-ayv,0.0,66,0.29,144106
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,lingeling-ayv,0.0,388,0.2,11408
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,lingeling-ayv,0.0,122,0.076,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,lingeling-ayv,0.0,67,0.378,2864
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,lingeling-ayv,0.0,104,0.126,60256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,lingeling-ayv,0.0,525,0.06,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,lingeling-ayv,0.0,36,0.128,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,lingeling-ayv,0.0,400,0.063,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,lingeling-ayv,0.0,34,0.108,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,lingeling-ayv,0.0,142,0.11,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,lingeling-ayv,0.0,95,0.18,5696
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,lingeling-ayv,0.0,272,0.128,16468
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,lingeling-ayv,0.0,317,0.092,5624
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,lingeling-ayv,0.0,465,0.112,39484
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,lingeling-ayv,0.0,18,0.058,244
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,lingeling-ayv,0.0,135,0.18,6988
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,lingeling-ayv,0.0,164,0.06,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,lingeling-ayv,0.0,297,0.248,214200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,lingeling-ayv,0.0,358,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,lingeling-ayv,0.0,22,0.21,167770
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,lingeling-ayv,0.0,284,0.348,4072
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,lingeling-ayv,0.0,227,0.054,210
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,lingeling-ayv,0.0,570,0.116,3592
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,lingeling-ayv,0.0,308,0.14,168670
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,lingeling-ayv,0.0,265,0.054,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,lingeling-ayv,0.0,543,0.14,70172
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,lingeling-ayv,0.0,189,0.152,12910
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,lingeling-ayv,0.0,74,0.064,120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,lingeling-ayv,0.0,474,0.068,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,lingeling-ayv,0.0,111,0.21,129184
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,lingeling-ayv,0.0,260,0.172,73118
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,lingeling-ayv,0.0,107,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,lingeling-ayv,0.0,278,0.096,4744
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,lingeling-ayv,0.0,173,0.074,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,lingeling-ayv,0.0,614,0.062,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,lingeling-ayv,0.0,571,0.124,36626
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,lingeling-ayv,0.0,528,0.064,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,lingeling-ayv,0.0,238,0.106,3872
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,lingeling-ayv,0.0,293,0.292,148068
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,lingeling-ayv,0.0,451,0.098,8056
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,lingeling-ayv,0.0,428,0.14,4432
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,lingeling-ayv,0.0,487,0.108,17568
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,lingeling-ayv,0.0,377,0.068,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,lingeling-ayv,0.0,177,0.182,363412
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,lingeling-ayv,0.0,140,0.25,210950
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,lingeling-ayv,0.0,235,0.094,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,lingeling-ayv,0.0,583,0.196,29880
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,lingeling-ayv,0.0,536,0.246,14208
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,lingeling-ayv,0.0,174,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,lingeling-ayv,0.0,558,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,lingeling-ayv,0.0,170,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,lingeling-ayv,0.0,469,0.062,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,lingeling-ayv,0.0,217,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,lingeling-ayv,0.0,988,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,lingeling-ayv,0.0,181,0.142,3980
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,lingeling-ayv,0.0,56,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,lingeling-ayv,0.0,241,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,lingeling-ayv,0.0,9,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,lingeling-ayv,0.0,466,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,lingeling-ayv,0.0,218,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,lingeling-ayv,0.0,206,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,lingeling-ayv,0.0,426,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,lingeling-ayv,0.0,516,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,lingeling-ayv,0.0,92,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,lingeling-ayv,0.0,644,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,lingeling-ayv,0.0,194,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,lingeling-ayv,0.0,219,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,lingeling-ayv,0.0,11,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,lingeling-ayv,0.0,60,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,lingeling-ayv,0.0,579,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,lingeling-ayv,0.0,504,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,lingeling-ayv,0.0,683,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,lingeling-ayv,0.0,388,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,lingeling-ayv,0.0,415,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,lingeling-ayv,0.0,204,0.082,448
